ore; minuti; secondi; corrente; tensione; lemcurr; lemref; (temperatura/100);
17; 56; 10.354; 1.250; 3.470; 2.550; 2.510; 0.376;
17; 56; 10.404; 1.250; 3.470; 2.550; 2.510; 0.375;
17; 56; 10.454; 1.250; 3.468; 2.552; 2.509; 0.375;
17; 56; 10.504; 1.250; 3.466; 2.555; 2.506; 0.378;
17; 56; 10.554; 1.250; 3.468; 2.551; 2.512; 0.372;
17; 56; 10.724; 1.250; 3.461; 2.556; 2.509; 0.382;
17; 56; 10.774; 1.250; 3.463; 2.557; 2.509; 0.367;
17; 56; 10.824; 1.250; 3.463; 2.555; 2.509; 0.378;
17; 56; 10.874; 1.250; 3.463; 2.557; 2.509; 0.381;
17; 56; 10.924; 1.250; 3.463; 2.554; 2.510; 0.362;
17; 56; 10.974; 1.250; 3.465; 2.557; 2.509; 0.359;
17; 56; 11.024; 1.250; 3.466; 2.556; 2.510; 0.367;
17; 56; 11.074; 1.250; 3.465; 2.555; 2.509; 0.381;
17; 56; 11.124; 1.250; 3.467; 2.554; 2.509; 0.379;
17; 56; 11.174; 1.250; 3.467; 2.555; 2.510; 0.375;
17; 56; 11.224; 1.250; 3.469; 2.552; 2.509; 0.375;
17; 56; 11.274; 1.250; 3.470; 2.552; 2.511; 0.375;
17; 56; 11.324; 1.250; 3.472; 2.551; 2.510; 0.375;
17; 56; 11.374; 1.250; 3.469; 2.552; 2.509; 0.375;
17; 56; 11.424; 1.250; 3.467; 2.553; 2.509; 0.376;
17; 56; 11.474; 1.250; 3.468; 2.551; 2.510; 0.374;
17; 56; 11.524; 1.250; 3.469; 2.549; 2.509; 0.375;
17; 56; 11.574; 1.250; 3.468; 2.552; 2.508; 0.376;
17; 56; 11.624; 1.250; 3.467; 2.552; 2.509; 0.377;
17; 56; 11.674; 1.250; 3.467; 2.551; 2.508; 0.377;
17; 56; 11.724; 1.250; 3.468; 2.551; 2.509; 0.375;
17; 56; 11.774; 1.250; 3.469; 2.552; 2.509; 0.372;
17; 56; 11.824; 1.250; 3.466; 2.551; 2.509; 0.373;
17; 56; 11.874; 1.250; 3.467; 2.551; 2.508; 0.378;
17; 56; 11.924; 1.250; 3.464; 2.555; 2.507; 0.371;
17; 56; 11.974; 1.250; 3.465; 2.553; 2.510; 0.383;
17; 56; 12.024; 1.250; 3.461; 2.555; 2.511; 0.371;
17; 56; 12.074; 1.250; 3.462; 2.554; 2.510; 0.377;
17; 56; 12.124; 1.250; 3.462; 2.557; 2.508; 0.391;
17; 56; 12.174; 1.250; 3.462; 2.557; 2.508; 0.356;
17; 56; 12.340; 1.270; 3.466; 2.552; 2.509; 0.375;
17; 56; 12.390; 1.270; 3.462; 2.554; 2.509; 0.373;
17; 56; 12.440; 1.270; 3.464; 2.556; 2.507; 0.373;
17; 56; 12.490; 1.270; 3.463; 2.557; 2.506; 0.382;
17; 56; 12.540; 1.270; 3.463; 2.555; 2.512; 0.375;
17; 56; 12.590; 1.270; 3.461; 2.556; 2.511; 0.371;
17; 56; 12.640; 1.270; 3.462; 2.557; 2.509; 0.381;
17; 56; 12.690; 1.270; 3.464; 2.557; 2.510; 0.364;
17; 56; 12.740; 1.270; 3.466; 2.555; 2.510; 0.376;
17; 56; 12.790; 1.270; 3.464; 2.555; 2.510; 0.391;
17; 56; 12.840; 1.270; 3.467; 2.554; 2.511; 0.377;
17; 56; 12.890; 1.270; 3.468; 2.553; 2.509; 0.375;
17; 56; 12.940; 1.270; 3.469; 2.552; 2.510; 0.376;
17; 56; 12.990; 1.270; 3.472; 2.550; 2.509; 0.375;
17; 56; 13.040; 1.270; 3.468; 2.553; 2.508; 0.376;
17; 56; 13.090; 1.270; 3.467; 2.550; 2.513; 0.375;
17; 56; 13.140; 1.270; 3.469; 2.555; 2.506; 0.377;
17; 56; 13.190; 1.270; 3.464; 2.553; 2.508; 0.375;
17; 56; 13.240; 1.270; 3.464; 2.556; 2.506; 0.377;
17; 56; 13.290; 1.270; 3.465; 2.556; 2.507; 0.378;
17; 56; 13.340; 1.270; 3.467; 2.556; 2.507; 0.367;
17; 56; 13.390; 1.270; 3.464; 2.556; 2.508; 0.389;
17; 56; 13.440; 1.270; 3.464; 2.555; 2.509; 0.401;
17; 56; 13.490; 1.270; 3.461; 2.561; 2.505; 0.357;
17; 56; 13.540; 1.270; 3.466; 2.555; 2.510; 0.385;
17; 56; 13.590; 1.270; 3.464; 2.555; 2.511; 0.367;
17; 56; 13.640; 1.270; 3.463; 2.557; 2.509; 0.386;
17; 56; 13.690; 1.270; 3.464; 2.557; 2.509; 0.367;
17; 56; 13.740; 1.270; 3.465; 2.558; 2.507; 0.375;
17; 56; 13.790; 1.270; 3.468; 2.554; 2.509; 0.375;
17; 56; 13.950; 1.280; 3.464; 2.555; 2.510; 0.377;
17; 56; 14.000; 1.280; 3.468; 2.557; 2.507; 0.376;
17; 56; 14.050; 1.280; 3.468; 2.552; 2.511; 0.375;
17; 56; 14.100; 1.280; 3.467; 2.554; 2.510; 0.376;
17; 56; 14.150; 1.280; 3.471; 2.550; 2.515; 0.374;
17; 56; 14.200; 1.280; 3.470; 2.554; 2.507; 0.376;
17; 56; 14.250; 1.280; 3.468; 2.553; 2.509; 0.377;
17; 56; 14.300; 1.280; 3.466; 2.554; 2.507; 0.375;
17; 56; 14.350; 1.280; 3.464; 2.554; 2.511; 0.378;
17; 56; 14.400; 1.280; 3.467; 2.549; 2.513; 0.374;
17; 56; 14.450; 1.280; 3.470; 2.551; 2.511; 0.371;
17; 56; 14.500; 1.280; 3.470; 2.550; 2.509; 0.375;
17; 56; 14.550; 1.280; 3.466; 2.555; 2.507; 0.377;
17; 56; 14.600; 1.280; 3.464; 2.554; 2.507; 0.370;
17; 56; 14.650; 1.280; 3.465; 2.555; 2.509; 0.383;
17; 56; 14.700; 1.280; 3.462; 2.556; 2.508; 0.373;
17; 56; 14.750; 1.280; 3.460; 2.560; 2.507; 0.363;
17; 56; 14.800; 1.280; 3.460; 2.558; 2.506; 0.361;
17; 56; 14.850; 1.280; 3.466; 2.554; 2.508; 0.373;
17; 56; 14.900; 1.280; 3.459; 2.558; 2.509; 0.400;
17; 56; 14.950; 1.280; 3.462; 2.557; 2.510; 0.388;
17; 56; 15.000; 1.280; 3.463; 2.557; 2.507; 0.359;
17; 56; 15.050; 1.280; 3.461; 2.559; 2.507; 0.383;
17; 56; 15.100; 1.280; 3.459; 2.559; 2.510; 0.368;
17; 56; 15.150; 1.280; 3.458; 2.560; 2.509; 0.382;
17; 56; 15.200; 1.280; 3.464; 2.555; 2.509; 0.389;
17; 56; 15.250; 1.280; 3.462; 2.556; 2.513; 0.378;
17; 56; 15.300; 1.280; 3.467; 2.555; 2.510; 0.359;
17; 56; 15.350; 1.280; 3.468; 2.555; 2.509; 0.361;
17; 56; 15.400; 1.280; 3.467; 2.553; 2.512; 0.366;
17; 56; 15.557; 1.270; 3.465; 2.551; 2.509; 0.364;
17; 56; 15.607; 1.270; 3.467; 2.554; 2.509; 0.399;
17; 56; 15.657; 1.270; 3.460; 2.557; 2.508; 0.385;
17; 56; 15.707; 1.270; 3.463; 2.554; 2.512; 0.360;
17; 56; 15.757; 1.270; 3.462; 2.558; 2.504; 0.376;
17; 56; 15.807; 1.270; 3.461; 2.557; 2.509; 0.373;
17; 56; 15.857; 1.270; 3.464; 2.558; 2.507; 0.377;
17; 56; 15.907; 1.270; 3.465; 2.554; 2.512; 0.378;
17; 56; 15.957; 1.270; 3.465; 2.555; 2.510; 0.366;
17; 56; 16.007; 1.270; 3.466; 2.556; 2.508; 0.390;
17; 56; 16.057; 1.270; 3.466; 2.552; 2.512; 0.373;
17; 56; 16.107; 1.270; 3.463; 2.557; 2.509; 0.376;
17; 56; 16.157; 1.270; 3.467; 2.557; 2.506; 0.376;
17; 56; 16.207; 1.270; 3.469; 2.555; 2.507; 0.377;
17; 56; 16.257; 1.270; 3.466; 2.554; 2.511; 0.375;
17; 56; 16.307; 1.270; 3.466; 2.555; 2.508; 0.376;
17; 56; 16.357; 1.270; 3.466; 2.552; 2.511; 0.376;
17; 56; 16.407; 1.270; 3.469; 2.553; 2.509; 0.375;
17; 56; 16.457; 1.270; 3.467; 2.555; 2.510; 0.376;
17; 56; 16.507; 1.270; 3.473; 2.549; 2.512; 0.374;
17; 56; 16.557; 1.270; 3.468; 2.550; 2.511; 0.375;
17; 56; 16.607; 1.270; 3.470; 2.552; 2.509; 0.377;
17; 56; 16.657; 1.270; 3.469; 2.550; 2.511; 0.376;
17; 56; 16.707; 1.270; 3.466; 2.551; 2.509; 0.375;
17; 56; 16.757; 1.270; 3.469; 2.553; 2.509; 0.377;
17; 56; 16.807; 1.270; 3.468; 2.552; 2.510; 0.373;
17; 56; 16.857; 1.270; 3.464; 2.553; 2.508; 0.376;
17; 56; 16.907; 1.270; 3.466; 2.553; 2.507; 0.380;
17; 56; 16.957; 1.270; 3.465; 2.552; 2.510; 0.375;
17; 56; 17.007; 1.270; 3.465; 2.555; 2.507; 0.370;
17; 56; 17.165; 1.250; 3.462; 2.558; 2.508; 0.364;
17; 56; 17.215; 1.250; 3.460; 2.557; 2.509; 0.362;
17; 56; 17.265; 1.250; 3.461; 2.557; 2.508; 0.393;
17; 56; 17.315; 1.250; 3.461; 2.557; 2.508; 0.378;
17; 56; 17.365; 1.250; 3.463; 2.556; 2.509; 0.371;
17; 56; 17.415; 1.250; 3.463; 2.556; 2.511; 0.386;
17; 56; 17.465; 1.250; 3.464; 2.556; 2.509; 0.380;
17; 56; 17.515; 1.250; 3.463; 2.556; 2.510; 0.363;
17; 56; 17.565; 1.250; 3.465; 2.554; 2.510; 0.380;
17; 56; 17.615; 1.250; 3.466; 2.553; 2.510; 0.376;
17; 56; 17.665; 1.250; 3.469; 2.553; 2.510; 0.376;
17; 56; 17.715; 1.250; 3.469; 2.552; 2.510; 0.376;
17; 56; 17.765; 1.250; 3.470; 2.551; 2.510; 0.376;
17; 56; 17.815; 1.250; 3.468; 2.552; 2.509; 0.377;
17; 56; 17.865; 1.250; 3.468; 2.551; 2.510; 0.375;
17; 56; 17.915; 1.250; 3.468; 2.550; 2.510; 0.376;
17; 56; 17.965; 1.250; 3.467; 2.553; 2.508; 0.378;
17; 56; 18.015; 1.250; 3.468; 2.553; 2.509; 0.376;
17; 56; 18.065; 1.250; 3.465; 2.553; 2.509; 0.374;
17; 56; 18.115; 1.250; 3.466; 2.553; 2.509; 0.378;
17; 56; 18.165; 1.250; 3.466; 2.555; 2.507; 0.371;
17; 56; 18.215; 1.250; 3.461; 2.557; 2.509; 0.381;
17; 56; 18.265; 1.250; 3.465; 2.554; 2.509; 0.381;
17; 56; 18.315; 1.250; 3.460; 2.556; 2.507; 0.364;
17; 56; 18.365; 1.250; 3.461; 2.559; 2.506; 0.389;
17; 56; 18.415; 1.250; 3.464; 2.555; 2.508; 0.354;
17; 56; 18.465; 1.250; 3.460; 2.557; 2.509; 0.389;
17; 56; 18.515; 1.250; 3.463; 2.557; 2.509; 0.377;
17; 56; 18.565; 1.250; 3.460; 2.557; 2.510; 0.366;
17; 56; 18.615; 1.250; 3.462; 2.558; 2.508; 0.368;
17; 56; 18.774; 1.280; 3.464; 2.555; 2.510; 0.382;
17; 56; 18.824; 1.280; 3.465; 2.555; 2.510; 0.385;
17; 56; 18.874; 1.280; 3.466; 2.554; 2.509; 0.375;
17; 56; 18.924; 1.280; 3.467; 2.553; 2.509; 0.375;
17; 56; 18.974; 1.280; 3.467; 2.554; 2.510; 0.375;
17; 56; 19.024; 1.280; 3.466; 2.554; 2.510; 0.376;
17; 56; 19.074; 1.280; 3.468; 2.551; 2.511; 0.375;
17; 56; 19.124; 1.280; 3.470; 2.552; 2.511; 0.375;
17; 56; 19.174; 1.280; 3.468; 2.553; 2.510; 0.377;
17; 56; 19.224; 1.280; 3.468; 2.553; 2.511; 0.376;
17; 56; 19.274; 1.280; 3.468; 2.554; 2.508; 0.376;
17; 56; 19.324; 1.280; 3.470; 2.551; 2.512; 0.375;
17; 56; 19.374; 1.280; 3.470; 2.549; 2.511; 0.374;
17; 56; 19.424; 1.280; 3.465; 2.555; 2.510; 0.376;
17; 56; 19.474; 1.280; 3.465; 2.555; 2.510; 0.376;
17; 56; 19.524; 1.280; 3.468; 2.554; 2.509; 0.375;
17; 56; 19.574; 1.280; 3.468; 2.553; 2.510; 0.375;
17; 56; 19.624; 1.280; 3.466; 2.554; 2.509; 0.376;
17; 56; 19.674; 1.280; 3.466; 2.553; 2.511; 0.376;
17; 56; 19.724; 1.280; 3.466; 2.554; 2.509; 0.377;
17; 56; 19.774; 1.280; 3.468; 2.553; 2.512; 0.376;
17; 56; 19.824; 1.280; 3.470; 2.554; 2.507; 0.376;
17; 56; 19.874; 1.280; 3.476; 2.549; 2.510; 0.373;
17; 56; 19.924; 1.280; 3.470; 2.553; 2.510; 0.375;
17; 56; 19.974; 1.280; 3.465; 2.554; 2.509; 0.378;
17; 56; 20.024; 1.280; 3.464; 2.555; 2.509; 0.378;
17; 56; 20.074; 1.280; 3.468; 2.553; 2.510; 0.376;
17; 56; 20.124; 1.280; 3.470; 2.552; 2.510; 0.376;
17; 56; 20.174; 1.280; 3.469; 2.551; 2.511; 0.375;
17; 56; 20.224; 1.280; 3.469; 2.552; 2.510; 0.376;
17; 56; 20.373; 1.270; 3.468; 2.550; 2.511; 0.376;
17; 56; 20.423; 1.270; 3.468; 2.552; 2.509; 0.376;
17; 56; 20.473; 1.270; 3.465; 2.554; 2.507; 0.378;
17; 56; 20.523; 1.270; 3.466; 2.554; 2.508; 0.373;
17; 56; 20.573; 1.270; 3.465; 2.553; 2.508; 0.373;
17; 56; 20.623; 1.270; 3.467; 2.551; 2.509; 0.372;
17; 56; 20.673; 1.270; 3.466; 2.553; 2.510; 0.372;
17; 56; 20.723; 1.270; 3.468; 2.551; 2.508; 0.371;
17; 56; 20.773; 1.270; 3.466; 2.552; 2.509; 0.373;
17; 56; 20.823; 1.270; 3.467; 2.551; 2.508; 0.375;
17; 56; 20.873; 1.270; 3.464; 2.553; 2.508; 0.376;
17; 56; 20.923; 1.270; 3.465; 2.551; 2.509; 0.377;
17; 56; 20.973; 1.270; 3.465; 2.553; 2.509; 0.377;
17; 56; 21.023; 1.270; 3.466; 2.552; 2.510; 0.374;
17; 56; 21.073; 1.270; 3.466; 2.554; 2.508; 0.374;
17; 56; 21.123; 1.270; 3.465; 2.554; 2.506; 0.376;
17; 56; 21.173; 1.270; 3.465; 2.553; 2.509; 0.376;
17; 56; 21.223; 1.270; 3.464; 2.554; 2.508; 0.375;
17; 56; 21.273; 1.270; 3.467; 2.555; 2.509; 0.373;
17; 56; 21.323; 1.270; 3.467; 2.550; 2.514; 0.374;
17; 56; 21.373; 1.270; 3.466; 2.553; 2.507; 0.377;
17; 56; 21.423; 1.270; 3.468; 2.551; 2.508; 0.377;
17; 56; 21.473; 1.270; 3.467; 2.553; 2.509; 0.377;
17; 56; 21.523; 1.270; 3.468; 2.551; 2.511; 0.377;
17; 56; 21.573; 1.270; 3.467; 2.551; 2.509; 0.377;
17; 56; 21.623; 1.270; 3.468; 2.551; 2.509; 0.375;
17; 56; 21.673; 1.270; 3.467; 2.552; 2.509; 0.375;
17; 56; 21.723; 1.270; 3.468; 2.550; 2.510; 0.374;
17; 56; 21.773; 1.270; 3.468; 2.551; 2.510; 0.375;
17; 56; 21.823; 1.270; 3.467; 2.553; 2.508; 0.377;
17; 56; 21.983; 1.260; 3.471; 2.552; 2.510; 0.375;
17; 56; 22.033; 1.260; 3.470; 2.549; 2.513; 0.375;
17; 56; 22.083; 1.260; 3.468; 2.551; 2.512; 0.376;
17; 56; 22.133; 1.260; 3.467; 2.554; 2.510; 0.376;
17; 56; 22.183; 1.260; 3.466; 2.551; 2.513; 0.375;
17; 56; 22.233; 1.260; 3.465; 2.555; 2.510; 0.375;
17; 56; 22.283; 1.260; 3.464; 2.554; 2.511; 0.376;
17; 56; 22.333; 1.260; 3.467; 2.551; 2.512; 0.375;
17; 56; 22.383; 1.260; 3.466; 2.556; 2.508; 0.377;
17; 56; 22.433; 1.260; 3.469; 2.553; 2.511; 0.376;
17; 56; 22.483; 1.260; 3.470; 2.549; 2.515; 0.375;
17; 56; 22.533; 1.260; 3.468; 2.553; 2.511; 0.376;
17; 56; 22.583; 1.260; 3.468; 2.554; 2.509; 0.376;
17; 56; 22.633; 1.260; 3.466; 2.554; 2.510; 0.375;
17; 56; 22.683; 1.260; 3.467; 2.553; 2.511; 0.375;
17; 56; 22.733; 1.260; 3.468; 2.552; 2.510; 0.376;
17; 56; 22.783; 1.260; 3.468; 2.553; 2.509; 0.376;
17; 56; 22.833; 1.260; 3.466; 2.554; 2.509; 0.376;
17; 56; 22.883; 1.260; 3.467; 2.555; 2.509; 0.376;
17; 56; 22.933; 1.260; 3.466; 2.553; 2.511; 0.375;
17; 56; 22.983; 1.260; 3.466; 2.554; 2.510; 0.376;
17; 56; 23.033; 1.260; 3.467; 2.553; 2.510; 0.375;
17; 56; 23.083; 1.260; 3.465; 2.555; 2.510; 0.376;
17; 56; 23.133; 1.260; 3.466; 2.553; 2.511; 0.375;
17; 56; 23.183; 1.260; 3.465; 2.554; 2.509; 0.376;
17; 56; 23.233; 1.260; 3.465; 2.556; 2.509; 0.377;
17; 56; 23.283; 1.260; 3.468; 2.555; 2.508; 0.381;
17; 56; 23.333; 1.260; 3.464; 2.556; 2.509; 0.366;
17; 56; 23.383; 1.260; 3.472; 2.543; 2.509; 0.358;
17; 56; 23.433; 1.260; 3.494; 2.509; 2.506; 0.360;
